month,kapt_code,complex_name,sigungu,dong,households,confirmed_households,priced_households,household_coverage,price_coverage,share_3m,share_6m,share_12m,market_cap_krw,partial_cap_krw,per_household_krw,market_cap_1m_krw,small_sample_1m,grade,reason,composition_hash,method_signature,historical_limit,initial_history_short,input_hash,rules_hash,master_hash,run_id,executed_at,kapt_name,bjd_code,sido,sigungu_kapt,eupmyeondong,as4,legal_address,sale_type,codeHeatNm,kaptTarea,kaptDongCnt,total_households,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,road_address,codeMgrNm,codeHallNm,approval_date,kaptFax,ho_households,kaptMarea,kapt_mparea_60,kapt_mparea_85,kapt_mparea_135,kapt_mparea_136,privArea,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility,groundElChargerCnt,undergroundElChargerCnt,useYn
2026-08,A10025135,시청역 비스타동원아파트,연제구,연산동,740.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,시청역 비스타동원아파트,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 1445-11 시청역 비스타동원아파트,분양,개별난방,132239.3,4,740.0,동원개발(주),월드물산(주),0518682930, ,아파트,부산광역시 연제구 연제로 30,위탁관리,계단식,20191224,0518682931,740,85992.97,0.0,740.0,0.0,0.0,62889.8368,38,38,5,0,47599,위탁관리,8,(주)하나종합관리,위탁관리,6,에스원,위탁관리,10,음식물쓰레기종량제,위탁관리,3,"도포식,분무식",철근콘크리트구조,5950,단일계약,상주선임,R형,부스타방식,위탁관리,13,0,1113,유,249,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,1호선,,5분이내,"관공서(부산광역시청, 연산2동 행복복지센터) 병원(동의의료원)",초등학교(연산초등학교),0,21,Y
2026-08,A10025559,연산더샵아파트,연제구,연산동,1071.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연산더샵아파트,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 1990 연산더샵아파트,분양,개별난방,110585.54,11,1071.0,포스코 건설,연산2구역 재개발정비사업 조합,0518679791, ,아파트,부산광역시 연제구 연수로 130,위탁관리,혼합식,20190327,0518679793,1071,110585.54,273.0,798.0,0.0,0.0,81700.5194,30,30,4,28,47610,위탁관리,11,(주)디이씨오,위탁관리,6,(주)하나종합관리,위탁관리,13,음식물쓰레기종량제,위탁관리,5,분무식,철근콘크리트구조,5772,단일계약,상주선임,GR형,부스타방식,위탁관리,56,0,1144,유,435,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5~10분이내,3호선,,10~15분이내,관공서(연제구청) 병원(동의의료원),,0,24,Y
2026-08,A10025994,연제 롯데캐슬앤데시앙,연제구,연산동,1168.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연제 롯데캐슬앤데시앙,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 772-1 연제 롯데캐슬앤데시앙,분양,개별난방,173481.0,8,1168.0,"롯데건설,태영건설",연산4구역주택재건축정비사업조합,0518682925, ,아파트,부산광역시 연제구 월드컵대로 55,위탁관리,계단식,20181012,0518682926,1168,124200.33,219.0,865.0,84.0,0.0,93209.46,37,37,3,1,47602,위탁관리,9,(주)하나종합관리,위탁관리,8,(주)에스원,위탁관리,11,음식물쓰레기종량제,위탁관리,4,분무식,철근콘크리트구조,4000,단일계약,상주선임,R형,부스타방식,위탁관리,23,11,1314,유,385,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,"1호선, 3호선",,5분이내,,,0,27,Y
2026-08,A10026902,연산동 일동미라주 더 스타,연제구,연산동,624.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연산동 일동미라주 더 스타,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 2335 연산동 일동미라주 더 스타,분양,개별난방,84987.0,6,624.0,일동건설,미라주건설,0518530573, ,주상복합,부산광역시 연제구 반송로 80,위탁관리,혼합식,20170627,0518530574,624,57826.2,153.0,471.0,0.0,0.0,40606.6299,34,34,3,11,47552,위탁관리,5,남부건업(주),위탁관리,4,남부건업(주),위탁관리,6,차량수거방식,위탁관리,3,분무식,철근콘크리트구조,3000,단일계약,상주선임,R형,부스타방식,위탁관리,11,0,658,유,128,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",5분이내,1호선,,5~10분이내,대형상가(홈플러스),,0,9,Y
2026-08,A10027085,센텀리버sk뷰,연제구,연산동,529.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,센텀리버sk뷰,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 2166 센텀리버sk뷰,분양,개별난방,80680.04,6,529.0,sk건설,(주)한대,0517597533,crskv7533.com,아파트,부산광역시 연제구 좌수영로 225,위탁관리,계단식,20170123,0517557532,529,53090.547,0.0,529.0,0.0,0.0,39945.9182,29,29,5,0,47571,위탁관리,6,(주)디이씨오,위탁관리,5,비앤에이써비스,위탁관리,5,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,3250,단일계약,상주선임,GR형,부스타방식,위탁관리,13,0,624,유,241,,5분이내,,,20분초과,관공서() 병원() 공원() 기타(),초등학교(토현초등학교) 중학교(토현중학교),0,32,Y
2026-08,A10027159,브라운스톤연제,연제구,연산동,521.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,브라운스톤연제,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 1573 브라운스톤연제,분양,개별난방,79868.52,7,521.0,이수건설,연산4구역 주택재개발정비사업조합,0518652920, ,아파트,부산광역시 연제구 연제로8번길 29,위탁관리,혼합식,20161230,0518652921,521,52153.207,125.0,396.0,0.0,0.0,39418.566,20,20,3,18,47605,위탁관리,5,부경공영(주),위탁관리,4,에스원,위탁관리,5,차량수거방식,위탁관리,3,,철근콘크리트구조,3950,종합계약,상주선임,GR형,부스타방식,위탁관리,18,0,575,유,184,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5분이내,1호선,,5분이내,관공서(부산광역시청. 연제구청. 부산지방고용노동청) 병원(부산의료원) 대형상가(이마트) 공원(송상현광장),초등학교(연산초등학교) 중학교(연제중학교. 연산중학교) 고등학교(연제고등학교) 대학교(부산교육대학교. 부산 경상대학교),0,12,Y
2026-08,A10027937,더샵 파크시티,연제구,연산동,1758.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,더샵 파크시티,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 2311 더샵 파크시티,분양,개별난방,289326.7,14,1758.0,포스코,포스코,0518667301,https://v2admin.aptner.com/,아파트,부산광역시 연제구 안연로 33,위탁관리,기타,20150603,0518667302,1758,206593.0,0.0,1293.0,465.0,0.0,154039.62,41,41,2,32,47563,위탁관리,20,(주)디이씨오,위탁관리,16,(주)에스원,위탁관리,22,음식물쓰레기종량제,위탁관리,3,"분무식,기구부착식",철근콘크리트구조,8500,단일계약,상주선임,GR형,부스타방식,위탁관리,32,24,2252,유,537,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",10~15분이내,"1호선, 2호선",,15~20분이내,,,0,45,Y
2026-08,A10028028,부산센텀푸르지오,연제구,연산동,560.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,부산센텀푸르지오,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 137-15 부산센텀푸르지오,분양,개별난방,82604.99,6,560.0,(주)대우건설,(주)한대,0517597224,www.centumprugio.co.kr,아파트,부산광역시 연제구 고분로 280,위탁관리,계단식,20150129,0517597226,560,58443.36,48.0,512.0,0.0,0.0,44277.7964,28,28,4,14,47571,위탁관리,5,(주)로이안H&F,위탁관리,4,에스원,위탁관리,7,음식물쓰레기종량제,위탁관리,5,분무식,철근콘크리트구조,3750,단일계약,상주선임,R형,부스타방식,위탁관리,14,0,605,유,186,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5분이내,,,,관공서(연산9동주민센터) 병원(연산병원) 대형상가(하나로마트) 공원(부산사적공원) 기타(부산동암학교),초등학교(과정초등학교) 중학교(토현중학교) 고등학교(부산외국어고등학교) 대학교(부산경상대학교),0,13,Y
2026-08,A61175110,망미주공아파트,연제구,연산동,2038.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,망미주공아파트,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 2220 망미주공아파트,분양,개별난방,200893.0,23,2038.0,대한주택공사,대우건설,0517561555, ,아파트,부산광역시 연제구 토현로 10,위탁관리,혼합식,19861128,0517562250,2038,190467.8,150.0,1848.0,40.0,0.0,148673.81,15,15,0,30,47573,위탁관리,12,(주)명건,위탁관리,48,(주)비앤에이서비스,위탁관리,17,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,4350,단일계약,상주선임,P형,고가수조식,위탁관리,30,980,0,무,100,"관리사무소, 노인정, 어린이놀이터",5~10분이내,3호선,,10~15분이내,관공서(연산9동 동사무소) 병원(효성병원),초등학교(토현초등학교) 중학교(토현중학교),20,0,Y
2026-08,A61175209,연산한양아파트,연제구,연산동,1452.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연산한양아파트,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 387-1 연산한양아파트,분양,개별난방,141725.61,14,1452.0,(주)한양,(주)한양,0517548606,연산한양아파트.ma-um.co.kr,아파트,부산광역시 연제구 온천천남로 110,위탁관리,혼합식,19811106,0517518438,1452,141725.61,480.0,716.0,256.0,0.0,110097.35,15,15,0,36,47566,위탁관리,11,(주)명건,위탁관리,24,(주)목평,위탁관리,14,음식물쓰레기종량제,위탁관리,9,분무식,철근콘크리트구조,3464,종합계약,상주선임,P형,고가수조식,위탁관리,36,1283,0,무,185,"관리사무소, 어린이놀이터, 자전거보관소",5~10분이내,,,,"관공서(연산8동 동사무소,부산소방본부) 병원(청송한의원) 대형상가(삼성디지털프라자-연산한양점) 공원(근린공원) 기타(부산시 연산도서관,연천시장)",초등학교(연천초등학교) 중학교(연천중학교) 대학교(부산경상대학교),3,0,Y
2026-08,A61175901,연산자이,연제구,연산동,1598.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연산자이,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 2262 연산자이,분양,개별난방,316891.0,19,1598.0,LG건설,(주)한국토지신탁,0518675959,https://ysxi.aptner.com/v2,아파트,부산광역시 연제구 과정로343번길 43,위탁관리,계단식,20100728,0518675966,1598,232939.14,0.0,822.0,379.0,397.0,184767.1751,28,28,3,34,47553,위탁관리,17,(주)하나종합관리,위탁관리,20,에스원,위탁관리,22,음식물쓰레기종량제,위탁관리,4,분무식,철근콘크리트구조,9405,단일계약,상주선임,GR형,부스타방식,위탁관리,34,0,2717,유,439,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",10~15분이내,"1호선, 3호선",,15~20분이내,관공서(동래세무서) 대형상가(삼성홈플러스),초등학교(연서초) 중학교(연산중),0,55,Y
2026-08,A61176308,연산선경아파트,연제구,연산동,576.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연산선경아파트,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 2235-4 연산선경아파트,분양,개별난방,100702.0,7,576.0,에스케이건설주식회사,에스케이건설주식회사,0517563324,연산선경아파트.ma-um.co.kr,아파트,부산광역시 연제구 과정로 74,위탁관리,계단식,19950605,0517547547,576,68045.76,36.0,180.0,288.0,72.0,68045.76,18,18,2,16,47575,위탁관리,6,(주)명건,위탁관리,14,(주)명건,위탁관리,4,음식물쓰레기종량제,위탁관리,8,"분무식,기구부착식",철근콘크리트구조,1600,단일계약,상주선임,P형,부스타방식,위탁관리,16,359,473,무,96,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 유치원, 기타",5~10분이내,3호선,,10~15분이내,관공서(연산9동 동사무소) 병원(효성병원) 백화점(신세계백화점) 대형상가(E 마트),초등학교(토현초등학교) 중학교(토현중학교),0,17,Y
2026-08,A61176411,연산LG아파트,연제구,연산동,2302.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,연산LG아파트,2647010200,부산광역시,연제구,연산동,,부산광역시 연제구 연산동 243-18 연산LG아파트,분양,개별난방,326306.9,24,2302.0,LG건설,LG건설,0517540331,yj.invil.org,아파트,부산광역시 연제구 고분로 200,위탁관리,계단식,19990327,0517540330,2302,254989.58,736.0,1028.0,246.0,292.0,205355.772,25,25,1,47,47585,위탁관리,14,(주)하나종합관리,위탁관리,96,(주)태협,위탁관리,21,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,6900,단일계약,상주선임,P형,고가수조식,위탁관리,47,588,2128,무,361,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 기타",5분이내,"1호선, 3호선",,10~15분이내,"관공서(연산8동 동사무소,부산소방본부,연산경찰서,부산교통정보센터) 병원(부산내과 외) 대형상가(한양스토아부산본점,롯데마트) 공원(온천천근린공원) 기타(부산시 연산도서관)","초등학교(연천초등학교) 중학교(연천중학교) 고등학교(부산외국어고등학교,남일고등학교) 대학교(부산경상대학)",0,55,Y
2026-08,A10025433,수영sk뷰 1단지,수영구,망미동,1147.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,수영sk뷰 1단지,2650010100,부산광역시,수영구,망미동,,부산광역시 수영구 망미동 1176 수영sk뷰 1단지,분양,개별난방,168493.72,11,1147.0,sk건설,망미1구역주택재개발정비사업조합,0517546614,https://www.joyapt.com/7735,아파트,부산광역시 수영구 망미배산로 56,위탁관리,계단식,20190603,0517546615,1147,116763.56,483.0,664.0,0.0,0.0,84578.669,35,35,5,25,48206,위탁관리,9,세화플러스 주식회사,위탁관리,6,(주)에스원,위탁관리,11,음식물쓰레기종량제,위탁관리,4,분무식,철근콘크리트구조,4750,종합계약,상주선임,R형,부스타방식,위탁관리,25,9,1355,유,335,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",5분이내,3호선,,10~15분이내,,초등학교() 중학교() 고등학교(),0,27,Y
2026-08,A61313001,망미삼성아파트,수영구,망미동,672.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,망미삼성아파트,2650010100,부산광역시,수영구,망미동,,부산광역시 수영구 망미동 777 망미삼성아파트,분양,중앙난방,90171.78,13,672.0,삼성물산,삼성물산,0517582157, ,아파트,부산광역시 수영구 망미로30번길 23,위탁관리,계단식,19911128,0517579786,672,75675.93,0.0,300.0,240.0,132.0,75676.98,15,15,0,22,48238,위탁관리,8,(주)장천,위탁관리,14,(주)로이안에이치앤에프부산지점,위탁관리,6,기타,관리방식미정,4,"도포식,분무식",철근콘크리트구조,2000,단일계약,상주선임,P형,고가수조식,위탁관리,22,570,0,무,83,"관리사무소, 노인정, 어린이놀이터, 휴게시설, 자전거보관소, 기타",10~15분이내,3호선,,15~20분이내,관공서(부산지방병무청) 병원(효성병원) 공원(수영사적공원),"초등학교(배산초등교,수미초등교) 중학교(광안중학교) 고등학교(남일고교,부산배화학교,부산여상고교,덕문여고)",20,0,Y
2026-08,A61313002,망미동the#파크리치,수영구,망미동,862.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,망미동the#파크리치,2650010100,부산광역시,수영구,망미동,,부산광역시 수영구 망미동 693-1 망미동the#파크리치,분양,개별난방,181148.6,8,862.0,포스코건설(주),(주)대경산업개발,0517525969,cafe.naver.com/parkrich862,아파트,부산광역시 수영구 연수로315번길 16,위탁관리,계단식,20070905,0517525970,862,136292.64,0.0,96.0,602.0,164.0,106857.4214,28,28,2,22,48211,위탁관리,7,(주)명건,위탁관리,6,kt텔레캅,위탁관리,9,차량수거방식,위탁관리,3,분무식,철근콘크리트구조,3650,단일계약,상주선임,GR형,부스타방식,위탁관리,22,120,1552,유,202,"관리사무소, 노인정, 보육시설, 어린이놀이터",5분이내,3호선,,5분이내,"관공서(병무청) 병원(좋은강안병원) 대형상가(이마트, 메가마트) 공원(수영사적공원)",초등학교(배산초등학) 중학교(망미) 고등학교(남일고등학),0,34,Y
2026-08,A61313203,센텀수영강변3차 e-편한세상아파트,수영구,망미동,530.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,센텀수영강변3차 e-편한세상아파트,2650010100,부산광역시,수영구,망미동,,부산광역시 수영구 망미동 1136 센텀수영강변3차 e-편한세상아파트,분양,개별난방,72465.0,4,530.0,대림산업(주),(주)트렌드코리아건설,0517572552, ,아파트,부산광역시 수영구 좌수영로 192,위탁관리,계단식,20050704,0517571552,530,57616.406,0.0,530.0,0.0,0.0,45011.84,29,29,1,12,48213,위탁관리,5,(주)삼성T.M.S,위탁관리,6,(주)삼성티엠에스,위탁관리,5,음식물쓰레기종량제,위탁관리,4,분무식,철근콘크리트구조,2150,단일계약,상주선임,R형,부스타방식,위탁관리,12,241,384,무,110,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",5~10분이내,,,15~20분이내,"관공서(부산지방병무청) 병원(효성병원) 백화점(롯데백화점,신세계백화점) 대형상가(코스트코) 공원(수영사적공원)","초등학교(망미초등교) 중학교(광안중학교,) 고등학교(남일고등학교,덕문여교)",13,5,Y
